file,dice,iou
numpy-signal-Vx-train_damage_ellipse_xy_110_285_ab_58_12_th_180_pred.png,0.020837737444505053,0.010528564453123394
numpy-signal-Vx-train_damage_ellipse_xy_175_320_ab_60_9_th_136_pred.png,0.016314793794927535,0.008224487304686246
numpy-signal-Vx-train_damage_ellipse_xy_178_404_ab_84_13_th_83_pred.png,0.02997009003050667,0.015213012695310179
numpy-signal-Vx-train_damage_ellipse_xy_255_418_ab_50_13_th_178_pred.png,0.019581772029490574,0.009887695312498493
numpy-signal-Vx-train_damage_ellipse_xy_266_309_ab_84_10_th_175_pred.png,0.02557806733448436,0.012954711914060524
numpy-signal-Vx-train_damage_ellipse_xy_275_181_ab_75_14_th_46_pred.png,0.030946729561633426,0.015716552734372603
